time,roll,pitch,yaw
7817,0.0,0.0,0.0
7827,0.0,0.0,0.0
7837,0.0,0.0,0.0
7847,0.0,0.0,0.0
7857,0.0,0.0,0.0
7867,0.0,0.0,0.0
7877,0.0,0.0,0.0
7887,0.0,0.0,0.0
7897,0.0,0.0,0.0
7907,0.0,0.0,0.0
7917,0.0,0.0,0.0
7927,0.0,0.0,0.0
7937,0.0,0.0,0.0
7947,0.0,0.0,0.0
7957,0.0,0.0,0.0
7967,0.0,0.0,0.0
7977,0.0,0.0,0.0
7987,0.0,0.0,0.0
7997,0.0,0.0,0.0
8007,0.0,0.0,0.0
8017,0.0,0.0,0.0
8027,0.0,0.0,0.0
8037,0.0,0.0,0.0
8047,0.0,0.0,0.0
8057,0.0,0.0,0.0
8067,0.0,0.0,0.0
8077,0.0,0.0,0.0
8087,0.0,0.0,0.0
8097,0.0,0.0,0.0
8107,0.0,0.0,0.0
8117,0.0,0.0,0.0
8127,0.0,0.0,0.0
8137,0.0,0.0,0.0
8147,0.0,0.0,0.0
8157,0.0,0.0,0.0
8167,0.0,0.0,0.0
8177,0.0,0.0,0.0
8187,0.0,0.0,0.0
8197,0.0,0.0,0.0
8207,0.0,0.0,0.0
8217,0.0,0.0,0.0
8227,0.0,0.0,0.0
8237,0.0,0.0,0.0
8247,0.0,0.0,0.0
8257,0.0,0.0,0.0
8267,0.0,0.0,0.0
8277,0.0,0.0,0.0
8287,0.0,0.0,0.0
8297,0.0,0.0,0.0
8307,0.0,0.0,0.0
8317,0.0,0.0,0.0
8327,0.0,0.0,0.0
8337,0.0,0.0,0.0
8347,0.0,0.0,0.0
8357,0.0,0.0,0.0
8367,0.0,0.0,0.0
8377,0.0,0.0,0.0
8387,0.0,0.0,0.0
8397,0.0,0.0,0.0
8407,0.0,0.0,0.0
8417,0.0,0.0,0.0
8427,0.0,0.0,0.0
8437,0.0,0.0,0.0
8447,0.0,0.0,0.0
8457,0.0,0.0,0.0
8467,0.0,0.0,0.0
8477,0.0,0.0,0.0
8487,0.0,0.0,0.0
8497,0.0,0.0,0.0
